Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 All,0.002323079,0.004286896,1.003490697,0.990922595,1.016218,0.00026277,0.000755576,1.002315052,0.989337453,1.015463,0.000265918,0.000478791,1.005065227,0.987303554,1.023146,-0.001464804,0.003814512,0.998243779,0.989327859,1.00724
Age 11-60 Female,0.004754651,0.005542605,1.00715747,0.990878573,1.023704,0.000962674,0.000972819,1.008507516,0.991726762,1.025572,0.0001222,0.000621437,1.002324497,0.979394737,1.025791,0.001833298,0.004942681,1.002202379,0.99061905,1.013921
Age 11-60 Male,-0.000228282,0.00578538,0.999657636,0.982798229,1.016806,-0.000484109,0.001024058,0.995748902,0.978315453,1.013493,0.000414929,0.000643539,1.007914809,0.984046879,1.032362,-0.004868135,0.005135742,0.994175268,0.982238599,1.006257
Age 60+All,0.004185067,0.007609923,1.006297346,0.984033268,1.029065,0.000464804,0.001361841,1.004098652,0.980788187,1.027963,0.000534857,0.000850647,1.010214094,0.978714003,1.042728,-0.00809561,0.006890059,0.990332304,0.974412893,1.006512
Age 60+ Female,0.004137789,0.009838886,1.006225985,0.977536506,1.035757,0.000356922,0.001753945,1.003145851,0.973253078,1.033957,0.000625206,0.001104557,1.011949749,0.97116899,1.054443,0.005221509,0.008812978,1.006285482,0.985641763,1.027362
Age 60+ Male,0.004157228,0.011486105,1.006255325,0.97284228,1.040816,0.000608467,0.002066451,1.005368871,0.970166437,1.041849,0.000398522,0.00127641,1.007600657,0.960826343,1.056652,-0.02696444,0.01055292,0.968160569,0.944426139,0.992491
All: LAG 9,0.005219625,0.003500157,1.007860168,0.997542002,1.018285,0.000818646,0.000604663,1.007230097,0.996780053,1.01779,0.000385309,0.000400258,1.007347734,0.992443955,1.022475,0.00268823,0.003031211,1.003231085,0.996104077,1.010409
Female,0.003237679,0.004443264,1.00486833,0.991826905,1.018081,0.000746963,0.000768815,1.006594926,0.993335063,1.020032,-1.97E-05,0.000507461,0.99962577,0.980912373,1.018696,0.003296833,0.0038614,1.003964036,0.994887301,1.013124
Male,0.007220257,0.004497241,1.010889246,0.997611354,1.024344,0.000892416,0.000775713,1.007884179,0.994489005,1.02146,0.00079389,0.000514806,1.015198246,0.995920877,1.034849,0.002147374,0.003880949,1.002580172,0.993470269,1.011774
Warm All,0.004632135,0.004480541,1.006972397,0.993794745,1.020325,0.000584678,0.000973091,1.005158425,0.988428761,1.022171,0.000528332,0.000436063,1.010088861,0.993818506,1.026626,0.002449592,0.004935496,1.002943835,0.991368689,1.014654
Warm Female,0.002718896,0.00584274,1.004086672,0.986986111,1.021484,0.000518951,0.001272771,1.004577212,0.982764279,1.026874,0.000221567,0.000567321,1.004218647,0.983225032,1.025661,0.004517852,0.006431622,1.005436145,0.990341196,1.020761
Warm Male,0.006574771,0.005872589,1.009910948,0.992624081,1.027499,0.000658797,0.001271561,1.005814251,0.983994993,1.028117,0.000838628,0.000572865,1.016061554,0.994614991,1.037971,0.000493688,0.006472011,1.000592601,0.98547675,1.01594
Cold All,0.004120404,0.005548753,1.006199745,0.989918435,1.022749,0.000686583,0.000795365,1.00606022,0.992352864,1.019957,-0.000140468,0.000871394,0.997334666,0.965489932,1.03023,0.003013417,0.003935329,1.003622646,0.99437608,1.012955
Cold Female,0.002599717,0.006879374,1.003907189,0.983806759,1.024418,0.000713286,0.000988179,1.006296658,0.989290564,1.023595,-0.000916084,0.001079549,0.982745006,0.94401993,1.023059,0.002967444,0.00491572,1.00356728,0.992031081,1.015238
Cold Male,0.005596246,0.007012967,1.008429701,0.987850653,1.029437,0.000651228,0.001003237,1.005747259,0.988493684,1.023302,0.000642173,0.001101603,1.012276026,0.971588995,1.054667,0.003080054,0.004937014,1.003702904,0.992115455,1.015426
Age 0-10 All,0.01514794,0.006070269,1.022982019,1.004887223,1.041403,0.002075347,0.000999931,1.018430843,1.00101676,1.036148,0.001379617,0.00073396,1.026559298,0.99888068,1.055005,0.007983709,0.005046227,1.00962649,0.997714341,1.021681
Age 0-10 Female,0.014994256,0.008437125,1.022746222,0.997688911,1.048433,0.00167245,0.001391162,1.014826397,0.990765698,1.039471,0.001878433,0.001015741,1.036334768,0.997866312,1.076286,0.009953269,0.006983737,1.012015536,0.995528202,1.028776
Age 0-10 Male,0.015299409,0.007444484,1.02321447,1.001062895,1.045856,0.002375836,0.001225173,1.021127447,0.999775598,1.042935,0.00101157,0.000902831,1.01940572,0.985701611,1.054262,0.006486291,0.006206285,1.00781392,0.993209527,1.022633
Age 11-60 All,0.00056337,0.004299986,1.000845412,0.988272407,1.013578,1.70E-05,0.000758284,1.000149611,0.987153942,1.013316,0.000105358,0.000480668,1.002003807,0.984227436,1.020101,0.00131463,0.003791524,1.001578801,0.992686764,1.01055
Age 11-60 Female,-0.001449997,0.005545167,0.997827368,0.981691881,1.014228,0.000300836,0.000974979,1.002650864,0.985930828,1.019654,-0.000662942,0.000622295,0.987483098,0.964862028,1.010635,-0.001059705,0.004921393,0.998729162,0.987235405,1.010357
Age 11-60 Male,0.002754453,0.005817672,1.004140227,0.987111501,1.021463,-0.000288963,0.001029132,0.997460356,0.979911181,1.015324,0.000921239,0.000647369,1.017657626,0.993417281,1.042489,0.003878156,0.005094187,1.004664633,0.992699042,1.016774
Age 60+All,0.001142972,0.007640675,1.001715929,0.979464655,1.024473,0.000652598,0.001364701,1.005759384,0.982361904,1.029714,-0.000366877,0.000851607,0.993053576,0.962054182,1.025052,-0.004190853,0.006795255,0.994983601,0.979207739,1.011014
Age 60+ Female,8.07E-05,0.009895355,1.000121057,0.971444351,1.029644,0.000538174,0.001763008,1.004747163,0.974654304,1.035769,-0.000505876,0.001107755,0.9904344,0.950407499,1.032147,0.006696904,0.008713333,1.008068662,0.987619799,1.028941
Age 60+ Male,0.00247469,0.01150316,1.003718933,0.970341454,1.038245,0.000784692,0.002061763,1.006929186,0.971750691,1.043381,-0.000183437,0.001274606,0.996520764,0.950324636,1.044963,-0.01964914,0.01036948,0.976696844,0.953164302,1.00081
All: LAG 10,0.006713026,0.003523107,1.010120407,0.999711646,1.020638,0.001080578,0.000608797,1.009554441,0.999009047,1.020211,0.000467521,0.000403078,1.008922469,0.993891011,1.024181,0.000714838,0.003022241,1.000858174,0.993768989,1.007998
Female,0.010113935,0.004477797,1.015286565,1.002008193,1.028741,0.001339499,0.000774104,1.011857339,0.998437068,1.025458,0.001027154,0.000512643,1.019707607,1.000425191,1.039362,0.000712165,0.003859941,1.000854963,0.991809741,1.009983
Male,0.003383595,0.004524267,1.005088294,0.991807788,1.018547,0.000831248,0.000781554,1.007341802,0.993853705,1.021013,-8.32E-05,0.000517073,0.998420449,0.979378983,1.017832,0.000784101,0.003862286,1.000941364,0.99188989,1.010075
Warm All,0.006456651,0.004523437,1.009732028,0.996392594,1.02325,0.001323624,0.000978616,1.011715992,0.994782382,1.028938,0.000479745,0.000442088,1.009156825,0.99267873,1.025908,0.000967987,0.004909267,1.001162259,0.989668726,1.012789
Warm Female,0.014716323,0.005910073,1.022319929,1.004709927,1.040239,0.002389252,0.001280423,1.021248009,0.998941243,1.044053,0.00142417,0.000577294,1.027428656,1.005576291,1.049756,0.00748085,0.006403535,1.009017434,0.993934376,1.024329
Warm Male,-0.001645484,0.005923172,0.997534818,0.980313999,1.015058,0.000281533,0.001280609,1.002480562,0.980580581,1.02487,-0.000448218,0.000578864,0.991520018,0.970374657,1.013126,-0.005450032,0.00644024,0.993481301,0.978546,1.008645
Cold All,0.0052964,0.005569572,1.007976242,0.991605491,1.024617,0.00071046,0.000801712,1.006271633,0.992452744,1.020283,0.000341419,0.000857598,1.006508047,0.974871132,1.039172,0.000186091,0.003926629,1.000223334,0.991028365,1.009504
Cold Female,0.003602232,0.006903501,1.005417972,0.985217406,1.026033,0.000678854,0.000994953,1.005991795,0.988875308,1.023405,-0.000314946,0.001064101,0.994033894,0.955413455,1.034215,-0.003273186,0.004914632,0.996079881,0.98463227,1.007661
Cold Male,0.007064146,0.007032431,1.010652558,0.989971496,1.031766,0.000752756,0.001011026,1.006646242,0.989244337,1.024354,0.000996251,0.001081324,1.019109054,0.978886344,1.060985,0.003663049,0.00490962,1.004405334,0.992873746,1.016071
Age 0-10 All,0.017149445,0.006121158,1.026057889,1.007757901,1.04469,0.002649364,0.001010008,1.023588308,1.005911188,1.041576,0.001164509,0.000741322,1.022372259,0.994533834,1.05099,0.008214702,0.004991613,1.009906389,0.99811914,1.021833
Age 0-10 Female,0.018443329,0.008518505,1.028051223,1.002624026,1.054123,0.002933369,0.001402197,1.026149705,1.00162988,1.05127,0.001121024,0.00103143,1.021527909,0.983034564,1.061529,0.012548867,0.006923749,1.015172593,0.998774734,1.03184
Age 0-10 Male,0.016160599,0.007499221,1.024537098,1.002195596,1.047377,0.002430439,0.001239607,1.021618223,1.000007122,1.043696,0.001197752,0.00090781,1.023018211,0.989011266,1.058194,0.005003565,0.006127528,1.00602234,0.991627578,1.020626
Age 11-60 All,0.003175838,0.00433287,1.004775122,0.992056834,1.017656,0.000263979,0.000763343,1.002325715,0.98921545,1.01561,0.000481107,0.000484993,1.00918294,0.99111956,1.027576,-0.002340885,0.003793706,0.99719488,0.988336691,1.006132
Age 11-60 Female,0.009666261,0.005597065,1.014605018,0.998045932,1.031439,0.00102142,0.000982761,1.009029014,0.992069448,1.026279,0.001258345,0.000629575,1.024196656,1.000463289,1.048493,-0.00350355,0.00492174,0.995804566,0.984343662,1.007399
Age 11-60 Male,-0.003716724,0.005844907,0.994440426,0.977497922,1.011677,-0.000551748,0.001033671,0.995156386,0.977571211,1.013058,-0.000329047,0.000650922,0.993767609,0.96996797,1.018151,-0.001058981,0.005097241,0.99873003,0.986828032,1.010776
Age 60+All,-0.002315156,0.007686571,0.996533289,0.974265668,1.01931,0.000265626,0.001374211,1.002340243,0.97886173,1.026382,-0.000800174,0.000852355,0.984911681,0.954139868,1.016676,-0.005524895,0.006863652,0.993392055,0.977484168,1.009559
Age 60+ Female,-0.001760412,0.0099361,0.997362865,0.968649203,1.026928,-0.000566843,0.001770647,0.995024202,0.965095385,1.025881,0.000136968,0.001110922,1.002605781,0.961973531,1.044954,-0.00607359,0.00884485,0.992738187,0.972299499,1.013607
Age 60+ Male,-0.003044501,0.011595668,0.99544366,0.962079669,1.029965,0.001425137,0.002082092,1.012620176,0.976900263,1.049646,-0.002027249,0.001271242,0.962214644,0.91772382,1.008862,-0.004598861,0.010399826,0.994496566,0.97046589,1.019122
All: LAG 11,0.003936289,0.003539454,1.005921899,0.995508556,1.016444,0.00086483,0.000614134,1.007639537,0.997022363,1.01837,2.83E-05,0.000403109,1.000537845,0.985630167,1.015671,0.000976053,0.003022298,1.00117195,0.994080409,1.008314
Female,0.006548722,0.004490533,1.009871488,0.996626619,1.023292,0.001341121,0.000779614,1.011871782,0.998356435,1.02557,0.000160027,0.000511259,1.00304514,0.984128528,1.022325,0.003993943,0.003844974,1.004804235,0.995758374,1.013932
Male,0.001351085,0.004552531,1.002028682,0.988706443,1.01553,0.000396557,0.000789523,1.003495798,0.989923124,1.017255,-0.000104261,0.000518609,0.998021002,0.978931157,1.017483,-0.001967068,0.003875917,0.997642302,0.988588967,1.006779
Warm All,-0.001559263,0.004529989,0.997663839,0.984464872,1.01104,3.94E-05,0.000979733,1.00034678,0.983584512,1.017395,-0.000306643,0.000441956,0.994190722,0.97796181,1.010689,-0.001698492,0.004930169,0.997963885,0.986458573,1.009603
Warm Female,0.003385551,0.005904562,1.005091243,0.987794019,1.022691,0.001154672,0.001278385,1.010212913,0.988181918,1.032735,1.14E-05,0.000575652,1.000216623,0.979002894,1.02189,0.005408925,0.006419274,1.00651182,0.991429515,1.021824
Warm Male,-0.006496827,0.005944589,0.99030209,0.973144856,1.007762,-0.001067054,0.001284216,0.990653874,0.968951972,1.012842,-0.000625822,0.00058056,0.988179796,0.96704459,1.009777,-0.00883345,0.00647524,0.989455843,0.974500834,1.00464
Cold All,0.008283808,0.005613339,1.012503232,0.995930797,1.029351,0.001028975,0.000812162,1.0090961,0.995059057,1.023331,0.000782193,0.000857706,1.014972651,0.98306572,1.047915,0.002338763,0.003918947,1.002810458,0.993609658,1.012096
Cold Female,0.008463385,0.006951318,1.012776002,0.992288093,1.033687,0.001242699,0.001006198,1.010995765,0.993601407,1.028695,0.00029545,0.001061824,1.005629335,0.96664035,1.046191,0.002974858,0.004875918,1.003576209,0.99213278,1.015152
Cold Male,0.008108012,0.007093398,1.012236276,0.991345099,1.033568,0.000820004,0.001025682,1.007242134,0.989579743,1.02522,0.001259413,0.001083502,1.024217439,0.983713318,1.066389,0.001788902,0.004926274,1.002148988,0.990604502,1.013828
Age 0-10 All,0.01269021,0.006163763,1.019217642,1.000914269,1.037856,0.002175583,0.001020854,1.019329574,1.001538623,1.037437,0.000583899,0.000740837,1.011155849,0.983640604,1.039441,0.012455402,0.004976044,1.01505874,1.003248091,1.027008
Age 0-10 Female,0.007274665,0.008537625,1.01097175,0.985911564,1.036669,0.001595297,0.001410044,1.014137618,0.989770852,1.039104,-0.000130594,0.001026925,0.99752179,0.960094105,1.036409,0.018611346,0.006832079,1.022584877,1.006284229,1.03915
Age 0-10 Male,0.016764785,0.007564527,1.025466035,1.002911699,1.048528,0.002613735,0.001255478,1.023267428,1.00134729,1.045667,0.001122349,0.000908524,1.021553626,0.987569107,1.056708,0.007771699,0.006148952,1.009369662,0.994876872,1.024074
Age 11-60 All,-0.002012951,0.00434831,0.996985127,0.984320762,1.009812,-0.000132643,0.000770004,0.998833423,0.985655588,1.012187,-0.000344546,0.000484951,0.993475007,0.975694309,1.01158,-0.003220767,0.003799894,0.996142539,0.987279329,1.005085
Age 11-60 Female,0.004813649,0.005604005,1.007246604,0.990787397,1.023979,0.001258427,0.000989196,1.011135703,0.994030394,1.028535,-0.000126989,0.000626816,0.997590117,0.974573423,1.02115,-0.000762173,0.004915854,0.999085811,0.987600815,1.010704
Age 11-60 Male,-0.00927046,0.005878579,0.986190548,0.969292638,1.003383,-0.001625698,0.001044486,0.985795704,0.968195318,1.003716,-0.000576605,0.000653817,0.989104298,0.965312264,1.013483,-0.005740073,0.005118271,0.993135581,0.981251716,1.005163
Age 60+All,0.00724021,0.007719559,1.010919502,0.988234572,1.034125,0.00138955,0.001382617,1.012303108,0.988447906,1.036734,0.000352694,0.000854524,1.006723689,0.975191626,1.039275,-0.011199765,0.006881662,0.986650192,0.970809143,1.00275
Age 60+ Female,0.010932965,0.009975478,1.016534657,0.987154756,1.046789,0.001145642,0.001784582,1.010132641,0.979513929,1.041708,0.001447592,0.001109853,1.027885982,0.986268472,1.07126,-0.006490871,0.008851093,0.992241211,0.971798485,1.013114
Age 60+ Male,0.002257816,0.011646441,1.003392465,0.969617309,1.038344,0.001747723,0.002089471,1.015498843,0.979552707,1.052764,-0.001112264,0.001279809,0.979088721,0.933519802,1.026882,-0.01762957,0.01045274,0.979066724,0.955289992,1.003435
All: LAG 12,0.007896532,0.00352564,1.011915225,1.001480511,1.022459,0.001596802,0.0006106,1.014151049,1.003526432,1.024888,0.000205573,0.000402157,1.003913525,0.988990612,1.019062,0.003149248,0.002998495,1.003786247,0.996731989,1.01089
Female,0.00611648,0.004486672,1.009216937,0.995991958,1.022618,0.001546135,0.000778113,1.013698971,1.000185112,1.027395,-0.000167158,0.000511383,0.996829036,0.978025139,1.015994,0.004400704,0.003829086,1.005294813,0.996281764,1.014389
Male,0.009667384,0.004527596,1.014606727,1.001190652,1.028203,0.001649856,0.000783314,1.014624642,1.001008641,1.028426,0.000573613,0.000516447,1.010958254,0.991700791,1.03059,0.001973028,0.003835863,1.002370439,0.993367775,1.011455
Warm All,0.001363524,0.004540639,1.002047379,0.98875946,1.015514,0.00084579,0.000979994,1.00747072,0.99058462,1.024645,-0.000189913,0.000441497,0.996398155,0.980149963,1.012916,-0.000456661,0.004970245,0.999452157,0.98783657,1.011204
Warm Female,-0.002871904,0.005928639,0.99570141,0.978496514,1.013209,0.00058677,0.001281324,1.00517693,0.983205919,1.027639,-0.000812911,0.00057625,0.984673358,0.963767825,1.006032,-0.001832102,0.00650635,0.997803893,0.982650803,1.013191
Warm Male,0.00555724,0.005955896,1.0083707,0.990867483,1.026183,0.001101893,0.001284209,1.009743823,0.987623844,1.032359,0.000426431,0.000579098,1.008135101,0.986626806,1.030112,0.00087081,0.00650408,1.001045518,0.985848464,1.016477
Cold All,0.012248301,0.005549286,1.018542263,1.002059669,1.035296,0.001580476,0.000804181,1.014005358,1.000037676,1.028168,0.00100208,0.000850382,1.019221927,0.987450702,1.052015,0.004354893,0.003849047,1.00523955,0.996180227,1.014381
Cold Female,0.014036723,0.006902933,1.021278307,1.000760751,1.042217,0.001772114,0.001002355,1.015716834,0.998307418,1.03343,0.001279604,0.001055766,1.024610434,0.985107753,1.065697,0.00667458,0.004809383,1.008041658,0.996703273,1.019509
Cold Male,0.010578268,0.007009666,1.015993958,0.995270205,1.037149,0.001404582,0.001013553,1.012437026,0.994891652,1.030292,0.000735096,0.001075071,1.014064816,0.974268038,1.055487,0.002217118,0.004835051,1.002664084,0.991326337,1.014132
Age 0-10 All,0.01201875,0.0061485,1.018191613,0.999951536,1.036764,0.002429818,0.001014255,1.02161264,1.003896098,1.039642,5.04E-05,0.000742881,1.000958059,0.973646197,1.029036,0.014979166,0.004954752,1.018137522,1.006341445,1.030072
Age 0-10 Female,0.001209837,0.008546492,1.001816403,0.976957693,1.027308,0.000386191,0.001409216,1.003404262,0.979309373,1.028092,-0.000189688,0.001032061,0.996402415,0.958833322,1.035444,0.019016809,0.006822515,1.023082543,1.006796608,1.039632
Age 0-10 Male,0.020169136,0.007523729,1.030715998,1.008167111,1.053769,0.003967849,0.001241617,1.03553383,1.01359322,1.057949,0.000241866,0.000909417,1.004606029,0.971153018,1.039211,0.011869769,0.006114311,1.014345648,0.999862873,1.029038
Age 11-60 All,0.005434977,0.004334846,1.008185787,0.995418545,1.021117,0.001132776,0.000766274,1.010018279,0.996757005,1.023456,0.000147113,0.000483758,1.002799057,0.984895238,1.021028,-0.003321087,0.003761284,0.996022626,0.987250133,1.004873
Age 11-60 Female,0.007174595,0.005608842,1.01082001,0.994288271,1.027627,0.002008989,0.000988504,1.017836304,1.000629584,1.035339,-0.00032279,0.000628005,0.993885759,0.970911541,1.017404,-0.004071074,0.004890862,0.995126625,0.983744966,1.00664
Age 11-60 Male,0.003586662,0.005848805,1.005394491,0.988254035,1.022832,0.000199364,0.001037129,1.001755943,0.983995458,1.019837,0.000633021,0.000650147,1.012100019,0.98788985,1.036904,-0.002499876,0.005047682,0.997004644,0.985238043,1.008912
Age 60+All,0.008454097,0.007677081,1.012761892,0.990159267,1.03588,0.001315285,0.00137938,1.011641752,0.987857287,1.035999,0.000697765,0.000846681,1.013345806,0.981893071,1.045806,-0.001245545,0.006829117,0.998506462,0.982596484,1.014674
Age 60+ Female,0.0104949,0.0099106,1.015866914,0.986694497,1.045902,0.002162382,0.001776643,1.019211166,0.988452612,1.050927,0.000367931,0.001100943,1.007015181,0.966563358,1.04916,0.005787537,0.008829864,1.006969217,0.9862723,1.0281
Age 60+ Male,0.005493744,0.011585177,1.008274663,0.974510676,1.043208,0.000147608,0.002087893,1.001299794,0.965882558,1.038016,0.00109408,0.001265295,1.021005085,0.9740116,1.070266,-0.01066879,0.01027915,0.987279056,0.963696268,1.011439
All: LAG 13,0.002267083,0.00352572,1.003406413,0.993059207,1.013861,0.001038523,0.000609465,1.009180891,0.998627892,1.019845,-0.00057016,0.000403048,0.989225426,0.974488513,1.004185,-0.000403454,0.002979903,0.999515972,0.992535125,1.006546
Female,0.000646817,0.004472345,1.000970696,0.987895389,1.014219,0.0009832,0.000773973,1.008689698,0.995313689,1.022245,-0.000907157,0.000511074,0.982911707,0.964381439,1.001798,0.001758003,0.003780963,1.00211183,0.993239733,1.011063
Male,0.003872913,0.004538439,1.005826277,0.992494666,1.019337,0.001091144,0.000783976,1.009648315,0.996087722,1.023394,-0.000233833,0.000519064,0.995567028,0.976507576,1.014998,-0.002540693,0.003834557,0.996955811,0.988004813,1.005988
Warm All,-0.005040519,0.004542047,0.992467732,0.979302793,1.00581,2.68E-05,0.000974368,1.000235868,0.983566469,1.017188,-0.000918523,0.000444482,0.982699466,0.966567207,0.999101,-0.002871597,0.004916811,0.996560014,0.985101836,1.008151
Warm Female,-0.008642067,0.005917009,0.987120559,0.970097102,1.004443,-0.00075477,0.001271402,0.993380033,0.971833177,1.015405,-0.001161217,0.000578891,0.978178488,0.957316689,0.999495,-0.002666151,0.006413175,0.996805731,0.981882954,1.011955
Warm Male,-0.001455355,0.005964258,0.997819349,0.980475176,1.01547,0.000800575,0.00127695,1.007069935,0.985131865,1.029497,-0.000676391,0.000584382,0.987230798,0.965978391,1.008951,-0.003052099,0.006447367,0.99634418,0.98134939,1.011568
Cold All,0.007544415,0.005530064,1.011380898,0.995070425,1.027959,0.001214164,0.000802736,1.010741928,0.996844043,1.024834,-4.39E-05,0.000837965,0.999166248,0.968467923,1.030838,-2.01E-05,0.003830212,0.99997588,0.991007894,1.009025
Cold Female,0.009464434,0.006866477,1.014297902,0.994027118,1.034982,0.001765866,0.000997372,1.015660989,0.998338331,1.033284,-0.000715158,0.001040865,0.986503898,0.948996836,1.025493,0.003332641,0.004757153,1.004007177,0.992836129,1.015304
Cold Male,0.005634054,0.007001879,1.008486892,0.987938882,1.029462,0.000665604,0.00101566,1.005874503,0.988406935,1.023651,0.000628065,0.001059695,1.01200472,0.972845685,1.05274,-0.003285105,0.004844796,0.996065634,0.984779928,1.007481
Age 0-10 All,0.006995659,0.006168198,1.010548738,0.992388105,1.029042,0.002598505,0.001014887,1.023130295,1.005376475,1.041198,-0.001557227,0.000745172,0.970846106,0.944275305,0.998165,0.009442126,0.004944295,1.011394985,0.999701614,1.023225
Age 0-10 Female,0.006195429,0.008556359,1.009336459,0.984262596,1.035049,0.002425369,0.001408219,1.021572643,0.99705862,1.046689,-0.001534617,0.001033336,0.971263262,0.934597657,1.009367,0.01612775,0.00678029,1.019541789,1.003411865,1.035931
Age 0-10 Male,0.007678003,0.007558772,1.011583581,0.989351318,1.034315,0.002729897,0.00124435,1.024313973,1.002563826,1.046536,-0.001553247,0.000913513,0.970919525,0.938445105,1.004518,0.004228829,0.006114459,1.005087492,0.99073656,1.019646
Age 11-60 All,-0.001535832,0.004333114,0.997698904,0.985069479,1.01049,-1.00E-04,0.000765086,0.999120387,0.986022403,1.012392,-0.000265535,0.000485273,0.99496754,0.977148413,1.013112,-0.005396275,0.003746947,0.993545391,0.984827924,1.00234
Age 11-60 Female,-0.001985015,0.005591181,0.997026906,0.980771674,1.013552,7.79E-05,0.000984189,1.000685755,0.983842189,1.017818,-0.000558218,0.000627858,0.989449905,0.966583515,1.012857,-0.004595605,0.004851883,0.994500452,0.983216091,1.005914
Age 11-60 Male,-0.001046134,0.005854709,0.99843203,0.981393238,1.015767,-0.000290888,0.001037196,0.997443459,0.979758299,1.015448,4.45E-05,0.000653745,1.000845858,0.97677401,1.025511,-0.006226123,0.005044915,0.992556494,0.980848773,1.004404
Age 60+All,0.005981214,0.007682406,1.009012188,0.986477805,1.032061,0.001443892,0.001374603,1.012787317,0.989057408,1.037087,2.85E-05,0.000852228,1.000541647,0.969286088,1.032805,-0.00549542,0.006715778,0.993427192,0.977858782,1.009243
Age 60+ Female,0.000210243,0.009902222,1.000315414,0.971613519,1.029865,0.001316649,0.001764443,1.011653895,0.981329885,1.042915,-0.001225202,0.001109062,0.976990024,0.937460827,1.018186,-0.003370515,0.008566977,0.99596355,0.976096184,1.016235
Age 60+ Male,0.01407841,0.01161683,1.02134217,0.987048734,1.056827,0.001652543,0.002091,1.014648633,0.978706781,1.05191,0.001684916,0.001271827,1.032531345,0.984767769,1.082612,-0.008573377,0.010299942,0.989764689,0.966075282,1.014035
All: LAG 14,-0.000514469,0.003538696,0.999228594,0.988886744,1.009679,0.000292352,0.000608971,1.00257601,0.992100532,1.013162,-0.000453593,0.000406323,0.991418764,0.97653007,1.006534,0.001434194,0.002992995,1.001722515,0.994695627,1.008799
Female,0.00616889,0.004486762,1.009296279,0.996069997,1.022698,0.001238372,0.000771994,1.01095727,0.997585241,1.024509,0.000156329,0.00051581,1.002974667,0.98389262,1.022427,0.004066617,0.003806464,1.004891867,0.99593542,1.013929
Male,-0.007130874,0.004552066,0.989360691,0.97620821,1.00269,-0.000642873,0.000783753,0.99435869,0.981007225,1.007892,-0.001058369,0.000522249,0.980091827,0.961214621,0.99934,-0.001130615,0.003841043,0.998644182,0.989662927,1.007707
Warm All,-0.000791214,0.004564246,0.998813883,0.985500442,1.012307,0.000543585,0.000966187,1.004795007,0.988189058,1.02168,-0.000436298,0.000449634,0.991744603,0.975276721,1.008491,0.001442199,0.004940228,1.001732137,0.990159956,1.01344
Warm Female,0.008626008,0.005961515,1.013023083,0.995422666,1.030935,0.002098892,0.001262133,1.01864188,0.996706415,1.04106,0.000447383,0.000587146,1.008536507,0.986723876,1.030831,0.007848003,0.006464887,1.009462089,0.994228906,1.024929
Warm Male,-0.010017939,0.005972396,0.985085432,0.967939443,1.002535,-0.00097726,0.001265047,0.991436985,0.970038596,1.013307,-0.00130623,0.000588732,0.975487074,0.954332868,0.99711,-0.004781353,0.006459942,0.994278805,0.979286134,1.009501
Cold All,-0.003882441,0.005548435,0.994193263,0.978107144,1.010544,-0.000266212,0.000806127,0.997660076,0.983884522,1.011629,-0.000960346,0.000837103,0.981918887,0.951781022,1.013011,0.000775898,0.003848549,1.000931511,0.991912174,1.010033
Cold Female,0.000718869,0.006875934,1.001078885,0.981045006,1.021522,0.000474667,0.001000134,1.004185806,0.987011842,1.021659,-0.000979445,0.001037394,0.981562632,0.944365498,1.020225,0.001609071,0.004792236,1.001932751,0.990703033,1.01329
Cold Male,-0.00849448,0.007039394,0.987339112,0.967115317,1.007986,-0.001003146,0.001021519,0.991211165,0.973899811,1.00883,-0.000946096,0.001062611,0.982184777,0.944077086,1.021831,-1.29E-05,0.004860618,0.99998452,0.988617622,1.011482
Age 0-10 All,0.00690922,0.006172228,1.01041772,0.992247685,1.02892,0.001546044,0.001014013,1.013698159,0.996123026,1.031583,-0.000178844,0.000747308,0.996607731,0.969254765,1.024733,0.011941372,0.004982451,1.014432808,1.002614333,1.026391
Age 0-10 Female,0.011205471,0.008535668,1.016950259,0.991747582,1.042793,0.001535252,0.001401195,1.013601893,0.989398997,1.038397,0.001017011,0.001034118,1.019511111,0.98099556,1.059539,0.017482517,0.006838302,1.021200627,1.004907336,1.037758
Age 0-10 Male,0.003647305,0.007578184,1.005485951,0.983331578,1.028139,0.001557301,0.0012459,1.013798582,0.99224519,1.03582,-0.001088742,0.000916756,0.979526392,0.946649764,1.013545,0.007636044,0.006157717,1.009205364,0.994694427,1.023928
Age 11-60 All,-0.004608328,0.004361735,0.993111344,0.980457487,1.005929,-0.000322202,0.000765511,0.997168638,0.984089027,1.010422,-0.000775293,0.000490016,0.985377397,0.967559108,1.003524,-0.00378699,0.003760956,0.995465922,0.986699093,1.004311
Age 11-60 Female,0.006407876,0.005629567,1.009658156,0.993084907,1.026508,0.001576617,0.000983458,1.013970923,0.99691631,1.031317,-0.000109434,0.000635677,0.997922914,0.974576894,1.021828,-0.002551941,0.004878878,0.996942355,0.985567708,1.008448
